Record number,Agent's name,Agent's record number,Action,Effect,Artificial effect
1809,1,639,leave_fast1_p8_n6_n1_n0,(not (boarded p8 fast1)),(not (P_ARTIFICIAL1005 ))
1810,1,640,leave_fast1_p8_n6_n1_n0,(not (passengers fast1 n1)),(not (P_ARTIFICIAL1001 ))
1811,1,641,leave_fast1_p0_n8_n1_n0,(not (boarded p0 fast1)),(not (P_ARTIFICIAL1002 ))
1812,1,642,leave_fast1_p0_n8_n1_n0,(not (passengers fast1 n1)),(not (P_ARTIFICIAL1001 ))
1813,1,643,leave_fast1_p1_n8_n1_n0,(not (boarded p1 fast1)),(not (P_ARTIFICIAL1003 ))
1814,1,644,leave_fast1_p1_n8_n1_n0,(not (passengers fast1 n1)),(not (P_ARTIFICIAL1001 ))
1815,1,645,leave_fast1_p4_n8_n1_n0,(not (boarded p4 fast1)),(not (P_ARTIFICIAL1004 ))
1816,1,646,leave_fast1_p4_n8_n1_n0,(not (passengers fast1 n1)),(not (P_ARTIFICIAL1001 ))
1817,1,647,leave_fast1_p8_n8_n1_n0,(not (boarded p8 fast1)),(not (P_ARTIFICIAL1005 ))
1818,1,648,leave_fast1_p8_n8_n1_n0,(not (passengers fast1 n1)),(not (P_ARTIFICIAL1001 ))
1819,1,649,leave_fast1_p0_n0_n1_n0,(not (boarded p0 fast1)),(not (P_ARTIFICIAL1002 ))
1820,1,650,leave_fast1_p0_n0_n1_n0,(not (passengers fast1 n1)),(not (P_ARTIFICIAL1001 ))
1821,1,651,leave_fast1_p1_n0_n1_n0,(not (boarded p1 fast1)),(not (P_ARTIFICIAL1003 ))
1822,1,652,leave_fast1_p1_n0_n1_n0,(not (passengers fast1 n1)),(not (P_ARTIFICIAL1001 ))
1823,1,653,leave_fast1_p4_n0_n1_n0,(not (boarded p4 fast1)),(not (P_ARTIFICIAL1004 ))
1824,1,654,leave_fast1_p4_n0_n1_n0,(not (passengers fast1 n1)),(not (P_ARTIFICIAL1001 ))
1825,1,655,leave_fast1_p8_n0_n1_n0,(not (boarded p8 fast1)),(not (P_ARTIFICIAL1005 ))
1826,1,656,leave_fast1_p8_n0_n1_n0,(not (passengers fast1 n1)),(not (P_ARTIFICIAL1001 ))
1827,1,657,leave_fast1_p0_n2_n1_n0,(not (boarded p0 fast1)),(not (P_ARTIFICIAL1002 ))
1828,1,658,leave_fast1_p0_n2_n1_n0,(not (passengers fast1 n1)),(not (P_ARTIFICIAL1001 ))
1829,1,659,leave_fast1_p1_n2_n1_n0,(not (boarded p1 fast1)),(not (P_ARTIFICIAL1003 ))
1830,1,660,leave_fast1_p1_n2_n1_n0,(not (passengers fast1 n1)),(not (P_ARTIFICIAL1001 ))
1831,1,661,leave_fast1_p4_n2_n1_n0,(not (boarded p4 fast1)),(not (P_ARTIFICIAL1004 ))
1832,1,662,leave_fast1_p4_n2_n1_n0,(not (passengers fast1 n1)),(not (P_ARTIFICIAL1001 ))
1833,1,663,leave_fast1_p8_n2_n1_n0,(not (boarded p8 fast1)),(not (P_ARTIFICIAL1005 ))
1834,1,664,leave_fast1_p8_n2_n1_n0,(not (passengers fast1 n1)),(not (P_ARTIFICIAL1001 ))
1835,1,665,board_fast1_p0_n4_n2_n3,(not (passengers fast1 n2)),(not (P_ARTIFICIAL1006 ))
1836,1,666,board_fast1_p1_n4_n2_n3,(not (passengers fast1 n2)),(not (P_ARTIFICIAL1006 ))
1837,1,667,board_fast1_p4_n4_n2_n3,(not (passengers fast1 n2)),(not (P_ARTIFICIAL1006 ))
1838,1,668,board_fast1_p8_n4_n2_n3,(not (passengers fast1 n2)),(not (P_ARTIFICIAL1006 ))
1839,1,669,board_fast1_p0_n6_n2_n3,(not (passengers fast1 n2)),(not (P_ARTIFICIAL1006 ))
1840,1,670,board_fast1_p1_n6_n2_n3,(not (passengers fast1 n2)),(not (P_ARTIFICIAL1006 ))
1841,1,671,board_fast1_p4_n6_n2_n3,(not (passengers fast1 n2)),(not (P_ARTIFICIAL1006 ))
1842,1,672,board_fast1_p8_n6_n2_n3,(not (passengers fast1 n2)),(not (P_ARTIFICIAL1006 ))
1843,1,673,board_fast1_p0_n8_n2_n3,(not (passengers fast1 n2)),(not (P_ARTIFICIAL1006 ))
1844,1,674,board_fast1_p1_n8_n2_n3,(not (passengers fast1 n2)),(not (P_ARTIFICIAL1006 ))
1845,1,675,board_fast1_p4_n8_n2_n3,(not (passengers fast1 n2)),(not (P_ARTIFICIAL1006 ))
1846,1,676,board_fast1_p8_n8_n2_n3,(not (passengers fast1 n2)),(not (P_ARTIFICIAL1006 ))
1847,1,677,board_fast1_p0_n0_n2_n3,(not (passengers fast1 n2)),(not (P_ARTIFICIAL1006 ))
1848,1,678,board_fast1_p1_n0_n2_n3,(not (passengers fast1 n2)),(not (P_ARTIFICIAL1006 ))
1849,1,679,board_fast1_p4_n0_n2_n3,(not (passengers fast1 n2)),(not (P_ARTIFICIAL1006 ))
1850,1,680,board_fast1_p8_n0_n2_n3,(not (passengers fast1 n2)),(not (P_ARTIFICIAL1006 ))
1851,1,681,board_fast1_p0_n2_n2_n3,(not (passengers fast1 n2)),(not (P_ARTIFICIAL1006 ))
1852,1,682,board_fast1_p1_n2_n2_n3,(not (passengers fast1 n2)),(not (P_ARTIFICIAL1006 ))
1853,1,683,board_fast1_p4_n2_n2_n3,(not (passengers fast1 n2)),(not (P_ARTIFICIAL1006 ))
1854,1,684,board_fast1_p8_n2_n2_n3,(not (passengers fast1 n2)),(not (P_ARTIFICIAL1006 ))
1855,1,685,leave_fast1_p0_n4_n2_n1,(not (boarded p0 fast1)),(not (P_ARTIFICIAL1002 ))
1856,1,686,leave_fast1_p0_n4_n2_n1,(not (passengers fast1 n2)),(not (P_ARTIFICIAL1006 ))
1857,1,687,leave_fast1_p1_n4_n2_n1,(not (boarded p1 fast1)),(not (P_ARTIFICIAL1003 ))
1858,1,688,leave_fast1_p1_n4_n2_n1,(not (passengers fast1 n2)),(not (P_ARTIFICIAL1006 ))
1859,1,689,leave_fast1_p4_n4_n2_n1,(not (boarded p4 fast1)),(not (P_ARTIFICIAL1004 ))
1860,1,690,leave_fast1_p4_n4_n2_n1,(not (passengers fast1 n2)),(not (P_ARTIFICIAL1006 ))
1861,1,691,leave_fast1_p8_n4_n2_n1,(not (boarded p8 fast1)),(not (P_ARTIFICIAL1005 ))
1862,1,692,leave_fast1_p8_n4_n2_n1,(not (passengers fast1 n2)),(not (P_ARTIFICIAL1006 ))
1863,1,693,leave_fast1_p0_n6_n2_n1,(not (boarded p0 fast1)),(not (P_ARTIFICIAL1002 ))
1864,1,694,leave_fast1_p0_n6_n2_n1,(not (passengers fast1 n2)),(not (P_ARTIFICIAL1006 ))
1865,1,695,leave_fast1_p1_n6_n2_n1,(not (boarded p1 fast1)),(not (P_ARTIFICIAL1003 ))
1866,1,696,leave_fast1_p1_n6_n2_n1,(not (passengers fast1 n2)),(not (P_ARTIFICIAL1006 ))
1867,1,697,leave_fast1_p4_n6_n2_n1,(not (boarded p4 fast1)),(not (P_ARTIFICIAL1004 ))
1868,1,698,leave_fast1_p4_n6_n2_n1,(not (passengers fast1 n2)),(not (P_ARTIFICIAL1006 ))
1869,1,699,leave_fast1_p8_n6_n2_n1,(not (boarded p8 fast1)),(not (P_ARTIFICIAL1005 ))
1870,1,700,leave_fast1_p8_n6_n2_n1,(not (passengers fast1 n2)),(not (P_ARTIFICIAL1006 ))
1871,1,701,leave_fast1_p0_n8_n2_n1,(not (boarded p0 fast1)),(not (P_ARTIFICIAL1002 ))
1872,1,702,leave_fast1_p0_n8_n2_n1,(not (passengers fast1 n2)),(not (P_ARTIFICIAL1006 ))
1873,1,703,leave_fast1_p1_n8_n2_n1,(not (boarded p1 fast1)),(not (P_ARTIFICIAL1003 ))
1874,1,704,leave_fast1_p1_n8_n2_n1,(not (passengers fast1 n2)),(not (P_ARTIFICIAL1006 ))
1875,1,705,leave_fast1_p4_n8_n2_n1,(not (boarded p4 fast1)),(not (P_ARTIFICIAL1004 ))
1876,1,706,leave_fast1_p4_n8_n2_n1,(not (passengers fast1 n2)),(not (P_ARTIFICIAL1006 ))
1877,1,707,leave_fast1_p8_n8_n2_n1,(not (boarded p8 fast1)),(not (P_ARTIFICIAL1005 ))
1878,1,708,leave_fast1_p8_n8_n2_n1,(not (passengers fast1 n2)),(not (P_ARTIFICIAL1006 ))
1879,1,709,leave_fast1_p0_n0_n2_n1,(not (boarded p0 fast1)),(not (P_ARTIFICIAL1002 ))
1880,1,710,leave_fast1_p0_n0_n2_n1,(not (passengers fast1 n2)),(not (P_ARTIFICIAL1006 ))
1881,1,711,leave_fast1_p1_n0_n2_n1,(not (boarded p1 fast1)),(not (P_ARTIFICIAL1003 ))
1882,1,712,leave_fast1_p1_n0_n2_n1,(not (passengers fast1 n2)),(not (P_ARTIFICIAL1006 ))
1883,1,713,leave_fast1_p4_n0_n2_n1,(not (boarded p4 fast1)),(not (P_ARTIFICIAL1004 ))
1884,1,714,leave_fast1_p4_n0_n2_n1,(not (passengers fast1 n2)),(not (P_ARTIFICIAL1006 ))
1885,1,715,leave_fast1_p8_n0_n2_n1,(not (boarded p8 fast1)),(not (P_ARTIFICIAL1005 ))
1886,1,716,leave_fast1_p8_n0_n2_n1,(not (passengers fast1 n2)),(not (P_ARTIFICIAL1006 ))
1887,1,717,leave_fast1_p0_n2_n2_n1,(not (boarded p0 fast1)),(not (P_ARTIFICIAL1002 ))
1888,1,718,leave_fast1_p0_n2_n2_n1,(not (passengers fast1 n2)),(not (P_ARTIFICIAL1006 ))
1889,1,719,leave_fast1_p1_n2_n2_n1,(not (boarded p1 fast1)),(not (P_ARTIFICIAL1003 ))
1890,1,720,leave_fast1_p1_n2_n2_n1,(not (passengers fast1 n2)),(not (P_ARTIFICIAL1006 ))
1891,1,721,leave_fast1_p4_n2_n2_n1,(not (boarded p4 fast1)),(not (P_ARTIFICIAL1004 ))
1892,1,722,leave_fast1_p4_n2_n2_n1,(not (passengers fast1 n2)),(not (P_ARTIFICIAL1006 ))
1893,1,723,leave_fast1_p8_n2_n2_n1,(not (boarded p8 fast1)),(not (P_ARTIFICIAL1005 ))
1894,1,724,leave_fast1_p8_n2_n2_n1,(not (passengers fast1 n2)),(not (P_ARTIFICIAL1006 ))
1895,1,725,leave_fast1_p0_n4_n3_n2,(not (boarded p0 fast1)),(not (P_ARTIFICIAL1002 ))
1896,1,726,leave_fast1_p0_n4_n3_n2,(not (passengers fast1 n3)),(not (P_ARTIFICIAL1007 ))
1897,1,727,leave_fast1_p1_n4_n3_n2,(not (boarded p1 fast1)),(not (P_ARTIFICIAL1003 ))
1898,1,728,leave_fast1_p1_n4_n3_n2,(not (passengers fast1 n3)),(not (P_ARTIFICIAL1007 ))
1899,1,729,leave_fast1_p4_n4_n3_n2,(not (boarded p4 fast1)),(not (P_ARTIFICIAL1004 ))
1900,1,730,leave_fast1_p4_n4_n3_n2,(not (passengers fast1 n3)),(not (P_ARTIFICIAL1007 ))
1901,1,731,leave_fast1_p8_n4_n3_n2,(not (boarded p8 fast1)),(not (P_ARTIFICIAL1005 ))
1902,1,732,leave_fast1_p8_n4_n3_n2,(not (passengers fast1 n3)),(not (P_ARTIFICIAL1007 ))
1903,1,733,leave_fast1_p0_n6_n3_n2,(not (boarded p0 fast1)),(not (P_ARTIFICIAL1002 ))
1904,1,734,leave_fast1_p0_n6_n3_n2,(not (passengers fast1 n3)),(not (P_ARTIFICIAL1007 ))
1905,1,735,leave_fast1_p1_n6_n3_n2,(not (boarded p1 fast1)),(not (P_ARTIFICIAL1003 ))
1906,1,736,leave_fast1_p1_n6_n3_n2,(not (passengers fast1 n3)),(not (P_ARTIFICIAL1007 ))
1907,1,737,leave_fast1_p4_n6_n3_n2,(not (boarded p4 fast1)),(not (P_ARTIFICIAL1004 ))
1908,1,738,leave_fast1_p4_n6_n3_n2,(not (passengers fast1 n3)),(not (P_ARTIFICIAL1007 ))
1909,1,739,leave_fast1_p8_n6_n3_n2,(not (boarded p8 fast1)),(not (P_ARTIFICIAL1005 ))
1910,1,740,leave_fast1_p8_n6_n3_n2,(not (passengers fast1 n3)),(not (P_ARTIFICIAL1007 ))
1911,1,741,leave_fast1_p0_n8_n3_n2,(not (boarded p0 fast1)),(not (P_ARTIFICIAL1002 ))
1912,1,742,leave_fast1_p0_n8_n3_n2,(not (passengers fast1 n3)),(not (P_ARTIFICIAL1007 ))
1913,1,743,leave_fast1_p1_n8_n3_n2,(not (boarded p1 fast1)),(not (P_ARTIFICIAL1003 ))
1914,1,744,leave_fast1_p1_n8_n3_n2,(not (passengers fast1 n3)),(not (P_ARTIFICIAL1007 ))
1915,1,745,leave_fast1_p4_n8_n3_n2,(not (boarded p4 fast1)),(not (P_ARTIFICIAL1004 ))
1916,1,746,leave_fast1_p4_n8_n3_n2,(not (passengers fast1 n3)),(not (P_ARTIFICIAL1007 ))
1917,1,747,leave_fast1_p8_n8_n3_n2,(not (boarded p8 fast1)),(not (P_ARTIFICIAL1005 ))
1918,1,748,leave_fast1_p8_n8_n3_n2,(not (passengers fast1 n3)),(not (P_ARTIFICIAL1007 ))
1919,1,749,leave_fast1_p0_n0_n3_n2,(not (boarded p0 fast1)),(not (P_ARTIFICIAL1002 ))
1920,1,750,leave_fast1_p0_n0_n3_n2,(not (passengers fast1 n3)),(not (P_ARTIFICIAL1007 ))
1921,1,751,leave_fast1_p1_n0_n3_n2,(not (boarded p1 fast1)),(not (P_ARTIFICIAL1003 ))
1922,1,752,leave_fast1_p1_n0_n3_n2,(not (passengers fast1 n3)),(not (P_ARTIFICIAL1007 ))
1923,1,753,leave_fast1_p4_n0_n3_n2,(not (boarded p4 fast1)),(not (P_ARTIFICIAL1004 ))
1924,1,754,leave_fast1_p4_n0_n3_n2,(not (passengers fast1 n3)),(not (P_ARTIFICIAL1007 ))
1925,1,755,leave_fast1_p8_n0_n3_n2,(not (boarded p8 fast1)),(not (P_ARTIFICIAL1005 ))
1926,1,756,leave_fast1_p8_n0_n3_n2,(not (passengers fast1 n3)),(not (P_ARTIFICIAL1007 ))
1927,1,757,leave_fast1_p0_n2_n3_n2,(not (boarded p0 fast1)),(not (P_ARTIFICIAL1002 ))
1928,1,758,leave_fast1_p0_n2_n3_n2,(not (passengers fast1 n3)),(not (P_ARTIFICIAL1007 ))
1929,1,759,leave_fast1_p1_n2_n3_n2,(not (boarded p1 fast1)),(not (P_ARTIFICIAL1003 ))
1930,1,760,leave_fast1_p1_n2_n3_n2,(not (passengers fast1 n3)),(not (P_ARTIFICIAL1007 ))
1931,1,761,leave_fast1_p4_n2_n3_n2,(not (boarded p4 fast1)),(not (P_ARTIFICIAL1004 ))
1932,1,762,leave_fast1_p4_n2_n3_n2,(not (passengers fast1 n3)),(not (P_ARTIFICIAL1007 ))
1933,1,763,leave_fast1_p8_n2_n3_n2,(not (boarded p8 fast1)),(not (P_ARTIFICIAL1005 ))
1934,1,764,leave_fast1_p8_n2_n3_n2,(not (passengers fast1 n3)),(not (P_ARTIFICIAL1007 ))
1935,1,765,board_fast1_p9_n4_n0_n1,(not (passengers fast1 n0)),(not (P_ARTIFICIAL1000 ))
1936,1,766,board_fast1_p6_n4_n0_n1,(not (passengers fast1 n0)),(not (P_ARTIFICIAL1000 ))
1937,1,767,board_fast1_p7_n4_n0_n1,(not (passengers fast1 n0)),(not (P_ARTIFICIAL1000 ))
1938,1,768,board_fast1_p10_n4_n0_n1,(not (passengers fast1 n0)),(not (P_ARTIFICIAL1000 ))
1939,1,769,board_fast1_p2_n4_n0_n1,(not (passengers fast1 n0)),(not (P_ARTIFICIAL1000 ))
1940,1,770,board_fast1_p11_n4_n0_n1,(not (passengers fast1 n0)),(not (P_ARTIFICIAL1000 ))
1941,1,771,board_fast1_p3_n4_n0_n1,(not (passengers fast1 n0)),(not (P_ARTIFICIAL1000 ))
1942,1,772,board_fast1_p5_n4_n0_n1,(not (passengers fast1 n0)),(not (P_ARTIFICIAL1000 ))
1943,1,773,board_fast1_p12_n4_n0_n1,(not (passengers fast1 n0)),(not (P_ARTIFICIAL1000 ))
1944,1,774,board_fast1_p2_n6_n0_n1,(not (passengers fast1 n0)),(not (P_ARTIFICIAL1000 ))
1945,1,775,board_fast1_p11_n6_n0_n1,(not (passengers fast1 n0)),(not (P_ARTIFICIAL1000 ))
1946,1,776,board_fast1_p9_n6_n0_n1,(not (passengers fast1 n0)),(not (P_ARTIFICIAL1000 ))
1947,1,777,board_fast1_p6_n6_n0_n1,(not (passengers fast1 n0)),(not (P_ARTIFICIAL1000 ))
1948,1,778,board_fast1_p7_n6_n0_n1,(not (passengers fast1 n0)),(not (P_ARTIFICIAL1000 ))
1949,1,779,board_fast1_p10_n6_n0_n1,(not (passengers fast1 n0)),(not (P_ARTIFICIAL1000 ))
1950,1,780,board_fast1_p3_n6_n0_n1,(not (passengers fast1 n0)),(not (P_ARTIFICIAL1000 ))
1951,1,781,board_fast1_p5_n6_n0_n1,(not (passengers fast1 n0)),(not (P_ARTIFICIAL1000 ))
1952,1,782,board_fast1_p12_n6_n0_n1,(not (passengers fast1 n0)),(not (P_ARTIFICIAL1000 ))
1953,1,783,board_fast1_p2_n8_n0_n1,(not (passengers fast1 n0)),(not (P_ARTIFICIAL1000 ))
1954,1,784,board_fast1_p11_n8_n0_n1,(not (passengers fast1 n0)),(not (P_ARTIFICIAL1000 ))
1955,1,785,board_fast1_p9_n8_n0_n1,(not (passengers fast1 n0)),(not (P_ARTIFICIAL1000 ))
1956,1,786,board_fast1_p6_n8_n0_n1,(not (passengers fast1 n0)),(not (P_ARTIFICIAL1000 ))
1957,1,787,board_fast1_p7_n8_n0_n1,(not (passengers fast1 n0)),(not (P_ARTIFICIAL1000 ))
1958,1,788,board_fast1_p10_n8_n0_n1,(not (passengers fast1 n0)),(not (P_ARTIFICIAL1000 ))
1959,1,789,board_fast1_p3_n8_n0_n1,(not (passengers fast1 n0)),(not (P_ARTIFICIAL1000 ))
1960,1,790,board_fast1_p5_n8_n0_n1,(not (passengers fast1 n0)),(not (P_ARTIFICIAL1000 ))
1961,1,791,board_fast1_p12_n8_n0_n1,(not (passengers fast1 n0)),(not (P_ARTIFICIAL1000 ))
1962,1,792,board_fast1_p9_n0_n0_n1,(not (passengers fast1 n0)),(not (P_ARTIFICIAL1000 ))
1963,1,793,board_fast1_p6_n0_n0_n1,(not (passengers fast1 n0)),(not (P_ARTIFICIAL1000 ))
1964,1,794,board_fast1_p7_n0_n0_n1,(not (passengers fast1 n0)),(not (P_ARTIFICIAL1000 ))
1965,1,795,board_fast1_p10_n0_n0_n1,(not (passengers fast1 n0)),(not (P_ARTIFICIAL1000 ))
1966,1,796,board_fast1_p2_n0_n0_n1,(not (passengers fast1 n0)),(not (P_ARTIFICIAL1000 ))
1967,1,797,board_fast1_p11_n0_n0_n1,(not (passengers fast1 n0)),(not (P_ARTIFICIAL1000 ))
1968,1,798,board_fast1_p3_n0_n0_n1,(not (passengers fast1 n0)),(not (P_ARTIFICIAL1000 ))
1969,1,799,board_fast1_p5_n0_n0_n1,(not (passengers fast1 n0)),(not (P_ARTIFICIAL1000 ))
1970,1,800,board_fast1_p12_n0_n0_n1,(not (passengers fast1 n0)),(not (P_ARTIFICIAL1000 ))
1971,1,801,board_fast1_p9_n2_n0_n1,(not (passengers fast1 n0)),(not (P_ARTIFICIAL1000 ))
1972,1,802,board_fast1_p6_n2_n0_n1,(not (passengers fast1 n0)),(not (P_ARTIFICIAL1000 ))
1973,1,803,board_fast1_p7_n2_n0_n1,(not (passengers fast1 n0)),(not (P_ARTIFICIAL1000 ))
1974,1,804,board_fast1_p10_n2_n0_n1,(not (passengers fast1 n0)),(not (P_ARTIFICIAL1000 ))
1975,1,805,board_fast1_p2_n2_n0_n1,(not (passengers fast1 n0)),(not (P_ARTIFICIAL1000 ))
1976,1,806,board_fast1_p11_n2_n0_n1,(not (passengers fast1 n0)),(not (P_ARTIFICIAL1000 ))
1977,1,807,board_fast1_p3_n2_n0_n1,(not (passengers fast1 n0)),(not (P_ARTIFICIAL1000 ))
1978,1,808,board_fast1_p5_n2_n0_n1,(not (passengers fast1 n0)),(not (P_ARTIFICIAL1000 ))
1979,1,809,board_fast1_p12_n2_n0_n1,(not (passengers fast1 n0)),(not (P_ARTIFICIAL1000 ))
1980,1,810,board_fast1_p9_n4_n1_n2,(not (passengers fast1 n1)),(not (P_ARTIFICIAL1001 ))
1981,1,811,board_fast1_p6_n4_n1_n2,(not (passengers fast1 n1)),(not (P_ARTIFICIAL1001 ))
1982,1,812,board_fast1_p7_n4_n1_n2,(not (passengers fast1 n1)),(not (P_ARTIFICIAL1001 ))
1983,1,813,board_fast1_p10_n4_n1_n2,(not (passengers fast1 n1)),(not (P_ARTIFICIAL1001 ))
1984,1,814,board_fast1_p2_n4_n1_n2,(not (passengers fast1 n1)),(not (P_ARTIFICIAL1001 ))
1985,1,815,board_fast1_p11_n4_n1_n2,(not (passengers fast1 n1)),(not (P_ARTIFICIAL1001 ))
1986,1,816,board_fast1_p3_n4_n1_n2,(not (passengers fast1 n1)),(not (P_ARTIFICIAL1001 ))
1987,1,817,board_fast1_p5_n4_n1_n2,(not (passengers fast1 n1)),(not (P_ARTIFICIAL1001 ))
1988,1,818,board_fast1_p12_n4_n1_n2,(not (passengers fast1 n1)),(not (P_ARTIFICIAL1001 ))
1989,1,819,board_fast1_p2_n6_n1_n2,(not (passengers fast1 n1)),(not (P_ARTIFICIAL1001 ))
1990,1,820,board_fast1_p11_n6_n1_n2,(not (passengers fast1 n1)),(not (P_ARTIFICIAL1001 ))
1991,1,821,board_fast1_p9_n6_n1_n2,(not (passengers fast1 n1)),(not (P_ARTIFICIAL1001 ))
1992,1,822,board_fast1_p6_n6_n1_n2,(not (passengers fast1 n1)),(not (P_ARTIFICIAL1001 ))
1993,1,823,board_fast1_p7_n6_n1_n2,(not (passengers fast1 n1)),(not (P_ARTIFICIAL1001 ))
1994,1,824,board_fast1_p10_n6_n1_n2,(not (passengers fast1 n1)),(not (P_ARTIFICIAL1001 ))
1995,1,825,board_fast1_p3_n6_n1_n2,(not (passengers fast1 n1)),(not (P_ARTIFICIAL1001 ))
1996,1,826,board_fast1_p5_n6_n1_n2,(not (passengers fast1 n1)),(not (P_ARTIFICIAL1001 ))
1997,1,827,board_fast1_p12_n6_n1_n2,(not (passengers fast1 n1)),(not (P_ARTIFICIAL1001 ))
1998,1,828,board_fast1_p2_n8_n1_n2,(not (passengers fast1 n1)),(not (P_ARTIFICIAL1001 ))
1999,1,829,board_fast1_p11_n8_n1_n2,(not (passengers fast1 n1)),(not (P_ARTIFICIAL1001 ))
2000,1,830,board_fast1_p9_n8_n1_n2,(not (passengers fast1 n1)),(not (P_ARTIFICIAL1001 ))
2001,1,831,board_fast1_p6_n8_n1_n2,(not (passengers fast1 n1)),(not (P_ARTIFICIAL1001 ))
2002,1,832,board_fast1_p7_n8_n1_n2,(not (passengers fast1 n1)),(not (P_ARTIFICIAL1001 ))
2003,1,833,board_fast1_p10_n8_n1_n2,(not (passengers fast1 n1)),(not (P_ARTIFICIAL1001 ))
2004,1,834,board_fast1_p3_n8_n1_n2,(not (passengers fast1 n1)),(not (P_ARTIFICIAL1001 ))
2005,1,835,board_fast1_p5_n8_n1_n2,(not (passengers fast1 n1)),(not (P_ARTIFICIAL1001 ))
2006,1,836,board_fast1_p12_n8_n1_n2,(not (passengers fast1 n1)),(not (P_ARTIFICIAL1001 ))
2007,1,837,board_fast1_p9_n0_n1_n2,(not (passengers fast1 n1)),(not (P_ARTIFICIAL1001 ))
2008,1,838,board_fast1_p6_n0_n1_n2,(not (passengers fast1 n1)),(not (P_ARTIFICIAL1001 ))
2009,1,839,board_fast1_p7_n0_n1_n2,(not (passengers fast1 n1)),(not (P_ARTIFICIAL1001 ))
2010,1,840,board_fast1_p10_n0_n1_n2,(not (passengers fast1 n1)),(not (P_ARTIFICIAL1001 ))
2011,1,841,board_fast1_p2_n0_n1_n2,(not (passengers fast1 n1)),(not (P_ARTIFICIAL1001 ))
2012,1,842,board_fast1_p11_n0_n1_n2,(not (passengers fast1 n1)),(not (P_ARTIFICIAL1001 ))
2013,1,843,board_fast1_p3_n0_n1_n2,(not (passengers fast1 n1)),(not (P_ARTIFICIAL1001 ))
2014,1,844,board_fast1_p5_n0_n1_n2,(not (passengers fast1 n1)),(not (P_ARTIFICIAL1001 ))
2015,1,845,board_fast1_p12_n0_n1_n2,(not (passengers fast1 n1)),(not (P_ARTIFICIAL1001 ))
2016,1,846,board_fast1_p9_n2_n1_n2,(not (passengers fast1 n1)),(not (P_ARTIFICIAL1001 ))
2017,1,847,board_fast1_p6_n2_n1_n2,(not (passengers fast1 n1)),(not (P_ARTIFICIAL1001 ))
2018,1,848,board_fast1_p7_n2_n1_n2,(not (passengers fast1 n1)),(not (P_ARTIFICIAL1001 ))
2019,1,849,board_fast1_p10_n2_n1_n2,(not (passengers fast1 n1)),(not (P_ARTIFICIAL1001 ))
2020,1,850,board_fast1_p2_n2_n1_n2,(not (passengers fast1 n1)),(not (P_ARTIFICIAL1001 ))
2021,1,851,board_fast1_p11_n2_n1_n2,(not (passengers fast1 n1)),(not (P_ARTIFICIAL1001 ))
2022,1,852,board_fast1_p3_n2_n1_n2,(not (passengers fast1 n1)),(not (P_ARTIFICIAL1001 ))
2023,1,853,board_fast1_p5_n2_n1_n2,(not (passengers fast1 n1)),(not (P_ARTIFICIAL1001 ))
2024,1,854,board_fast1_p12_n2_n1_n2,(not (passengers fast1 n1)),(not (P_ARTIFICIAL1001 ))
2025,1,855,leave_fast1_p9_n4_n1_n0,(not (boarded p9 fast1)),(not (P_ARTIFICIAL1008 ))
2026,1,856,leave_fast1_p9_n4_n1_n0,(not (passengers fast1 n1)),(not (P_ARTIFICIAL1001 ))
2027,1,857,leave_fast1_p6_n4_n1_n0,(not (boarded p6 fast1)),(not (P_ARTIFICIAL1009 ))
2028,1,858,leave_fast1_p6_n4_n1_n0,(not (passengers fast1 n1)),(not (P_ARTIFICIAL1001 ))
2029,1,859,leave_fast1_p7_n4_n1_n0,(not (boarded p7 fast1)),(not (P_ARTIFICIAL1010 ))
2030,1,860,leave_fast1_p7_n4_n1_n0,(not (passengers fast1 n1)),(not (P_ARTIFICIAL1001 ))
2031,1,861,leave_fast1_p10_n4_n1_n0,(not (boarded p10 fast1)),(not (P_ARTIFICIAL1011 ))
2032,1,862,leave_fast1_p10_n4_n1_n0,(not (passengers fast1 n1)),(not (P_ARTIFICIAL1001 ))
2033,1,863,leave_fast1_p2_n4_n1_n0,(not (boarded p2 fast1)),(not (P_ARTIFICIAL1012 ))
2034,1,864,leave_fast1_p2_n4_n1_n0,(not (passengers fast1 n1)),(not (P_ARTIFICIAL1001 ))
2035,1,865,leave_fast1_p11_n4_n1_n0,(not (boarded p11 fast1)),(not (P_ARTIFICIAL1013 ))
2036,1,866,leave_fast1_p11_n4_n1_n0,(not (passengers fast1 n1)),(not (P_ARTIFICIAL1001 ))
2037,1,867,leave_fast1_p3_n4_n1_n0,(not (boarded p3 fast1)),(not (P_ARTIFICIAL1014 ))
2038,1,868,leave_fast1_p3_n4_n1_n0,(not (passengers fast1 n1)),(not (P_ARTIFICIAL1001 ))
2039,1,869,leave_fast1_p5_n4_n1_n0,(not (boarded p5 fast1)),(not (P_ARTIFICIAL1015 ))
2040,1,870,leave_fast1_p5_n4_n1_n0,(not (passengers fast1 n1)),(not (P_ARTIFICIAL1001 ))
2041,1,871,leave_fast1_p12_n4_n1_n0,(not (boarded p12 fast1)),(not (P_ARTIFICIAL1016 ))
2042,1,872,leave_fast1_p12_n4_n1_n0,(not (passengers fast1 n1)),(not (P_ARTIFICIAL1001 ))
